filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20200218_140223.jpg,800,600,2d,489,203,533,275
IMG_20200218_140223.jpg,800,600,2d,655,138,696,206
IMG_20200218_140223.jpg,800,600,2d,749,357,789,428
IMG_20200218_140223.jpg,800,600,2d,585,427,631,498
IMG_20200218_140223.jpg,800,600,Th,169,500,241,535
IMG_20200218_140223.jpg,800,600,Th,407,556,481,593
IMG_20200218_140228.jpg,800,600,Kd,28,106,63,180
IMG_20200218_140228.jpg,800,600,Kd,197,63,236,137
IMG_20200218_140228.jpg,800,600,8c,436,14,514,48
IMG_20200218_140228.jpg,800,600,3c,473,113,553,155
IMG_20200218_140228.jpg,800,600,3c,712,187,788,234
IMG_20200218_140228.jpg,800,600,3c,661,355,738,406
IMG_20200218_140228.jpg,800,600,Qs,416,247,493,281
IMG_20200218_140228.jpg,800,600,Qs,177,276,253,307
IMG_20200218_140228.jpg,800,600,Qs,192,459,273,494
IMG_20200218_140228.jpg,800,600,Qs,439,428,518,464
IMG_20200218_140228.jpg,800,600,Jh,67,536,137,588
IMG_20200218_140228.jpg,800,600,2d,606,538,656,600
IMG_20200218_140234.jpg,800,600,Qh,2,68,47,130
IMG_20200218_140234.jpg,800,600,Kd,59,327,107,413
IMG_20200218_140234.jpg,800,600,8c,163,280,256,319
IMG_20200218_140234.jpg,800,600,8c,146,485,232,524
IMG_20200218_140234.jpg,800,600,8c,423,511,511,551
IMG_20200218_140234.jpg,800,600,9s,370,176,442,240
IMG_20200218_140234.jpg,800,600,9s,502,16,577,82
IMG_20200218_140234.jpg,800,600,9s,581,351,652,416
IMG_20200218_140234.jpg,800,600,9s,710,194,777,263
IMG_20200218_140246.jpg,800,600,9d,49,140,83,224
IMG_20200218_140246.jpg,800,600,9d,236,128,268,209
IMG_20200218_140246.jpg,800,600,9d,74,398,107,473
IMG_20200218_140246.jpg,800,600,Jd,617,16,684,63
IMG_20200218_140246.jpg,800,600,4d,641,70,707,110
IMG_20200218_140246.jpg,800,600,4d,738,218,798,263
IMG_20200218_140246.jpg,800,600,4d,435,193,504,234
IMG_20200218_140246.jpg,800,600,4d,524,346,597,389
IMG_20200218_140246.jpg,800,600,4s,248,311,320,353
IMG_20200218_140246.jpg,800,600,4s,347,464,417,508
IMG_20200218_140250.jpg,800,600,Qh,88,58,158,87
IMG_20200218_140250.jpg,800,600,Qh,59,206,135,240
IMG_20200218_140250.jpg,800,600,Ks,2,420,69,469
IMG_20200218_140250.jpg,800,600,7h,96,424,170,464
IMG_20200218_140250.jpg,800,600,7h,168,262,239,305
IMG_20200218_140250.jpg,800,600,7h,386,352,451,390
IMG_20200218_140250.jpg,800,600,Js,226,23,303,51
IMG_20200218_140250.jpg,800,600,Js,447,26,525,55
IMG_20200218_140250.jpg,800,600,Js,447,190,523,218
IMG_20200218_140250.jpg,800,600,Js,222,184,298,213
IMG_20200218_140250.jpg,800,600,As,560,1,623,44
IMG_20200218_140250.jpg,800,600,Jd,660,150,726,193
IMG_20200218_140250.jpg,800,600,Jd,591,303,657,345
IMG_20200218_140250.jpg,800,600,9d,462,535,493,600
IMG_20200218_140255.jpg,800,600,Kh,104,28,167,63
IMG_20200218_140255.jpg,800,600,Kh,310,99,377,143
IMG_20200218_140255.jpg,800,600,9c,614,37,675,87
IMG_20200218_140255.jpg,800,600,9c,707,181,770,230
IMG_20200218_140255.jpg,800,600,9c,416,163,481,213
IMG_20200218_140255.jpg,800,600,9c,509,308,575,361
IMG_20200218_140255.jpg,800,600,4c,239,360,311,395
IMG_20200218_140255.jpg,800,600,4c,499,486,575,521
IMG_20200218_140255.jpg,800,600,4c,273,530,345,561
IMG_20200218_140255.jpg,800,600,Jd,17,205,88,232
IMG_20200218_140255.jpg,800,600,Jd,17,367,80,393
IMG_20200218_140255.jpg,800,600,4d,57,393,102,449
IMG_20200218_140255.jpg,800,600,4d,188,488,235,549
IMG_20200218_140303.jpg,800,600,As,103,174,143,242
IMG_20200218_140303.jpg,800,600,As,254,118,291,185
IMG_20200218_140303.jpg,800,600,As,179,376,222,442
IMG_20200218_140303.jpg,800,600,As,330,319,368,381
IMG_20200218_140303.jpg,800,600,Js,85,335,144,387
IMG_20200218_140303.jpg,800,600,3h,478,297,531,343
IMG_20200218_140303.jpg,800,600,3h,393,429,449,474
IMG_20200218_140303.jpg,800,600,3h,654,416,706,460
IMG_20200218_140303.jpg,800,600,3h,574,543,627,591
IMG_20200218_140303.jpg,800,600,7c,389,142,448,193
IMG_20200218_140303.jpg,800,600,7c,485,13,546,66
IMG_20200218_140303.jpg,800,600,7c,656,147,711,197
IMG_20200218_140303.jpg,800,600,7c,560,271,620,322
IMG_20200218_140303.jpg,800,600,Jd,173,545,210,600
IMG_20200218_140303.jpg,800,600,Ts,728,466,785,514
IMG_20200218_140307.jpg,800,600,Ah,262,236,351,269
IMG_20200218_140307.jpg,800,600,Ah,521,225,596,258
IMG_20200218_140307.jpg,800,600,Ah,533,408,615,448
IMG_20200218_140307.jpg,800,600,Ah,271,430,365,467
IMG_20200218_140307.jpg,800,600,Kh,62,143,100,224
IMG_20200218_140307.jpg,800,600,Kh,7,413,48,498
IMG_20200218_140307.jpg,800,600,Kh,210,440,251,523
IMG_20200218_140307.jpg,800,600,3h,270,3,330,75
IMG_20200218_140307.jpg,800,600,Ts,482,22,559,67
IMG_20200218_140312.jpg,800,600,7c,236,116,294,179
IMG_20200218_140312.jpg,800,600,7c,364,6,420,68
IMG_20200218_140312.jpg,800,600,6h,425,140,505,171
IMG_20200218_140312.jpg,800,600,6h,662,152,734,183
IMG_20200218_140312.jpg,800,600,3h,133,122,194,185
IMG_20200218_140312.jpg,800,600,3h,10,251,68,311
IMG_20200218_140312.jpg,800,600,3h,315,295,370,348
IMG_20200218_140312.jpg,800,600,3h,192,421,254,479
IMG_20200218_140312.jpg,800,600,Ts,598,276,672,325
IMG_20200218_140312.jpg,800,600,Ts,675,432,747,479
IMG_20200218_140312.jpg,800,600,Ts,392,376,458,427
IMG_20200218_140312.jpg,800,600,Ah,453,569,517,600
IMG_20200218_140327.jpg,800,600,2h,54,14,100,78
IMG_20200218_140327.jpg,800,600,Tc,722,13,788,53
IMG_20200218_140327.jpg,800,600,8d,571,79,623,139
IMG_20200218_140327.jpg,800,600,8d,719,263,772,325
IMG_20200218_140327.jpg,800,600,8d,585,369,638,432
IMG_20200218_140327.jpg,800,600,5c,470,174,512,247
IMG_20200218_140327.jpg,800,600,5c,554,395,594,469
IMG_20200218_140327.jpg,800,600,5c,310,232,351,308
IMG_20200218_140327.jpg,800,600,5c,391,457,433,530
IMG_20200218_140327.jpg,800,600,6c,257,7,313,69
IMG_20200218_140327.jpg,800,600,5h,164,143,225,198
IMG_20200218_140327.jpg,800,600,5h,54,272,114,326
IMG_20200218_140327.jpg,800,600,5h,231,434,290,488
IMG_20200218_140327.jpg,800,600,6s,88,475,133,545
IMG_20200218_140332.jpg,800,600,7d,167,18,217,79
IMG_20200218_140332.jpg,800,600,7d,305,113,357,177
IMG_20200218_140332.jpg,800,600,7d,28,208,79,268
IMG_20200218_140332.jpg,800,600,7d,167,304,220,366
IMG_20200218_140332.jpg,800,600,6s,486,73,552,108
IMG_20200218_140332.jpg,800,600,6s,689,128,752,159
IMG_20200218_140332.jpg,800,600,6s,667,281,732,316
IMG_20200218_140332.jpg,800,600,6s,452,233,523,269
IMG_20200218_140332.jpg,800,600,2c,730,9,796,60
IMG_20200218_140332.jpg,800,600,4h,352,300,418,327
IMG_20200218_140332.jpg,800,600,4h,368,463,435,492
IMG_20200218_140332.jpg,800,600,4h,592,439,662,469
IMG_20200218_140332.jpg,800,600,Ad,578,551,628,600
IMG_20200218_140337.jpg,800,600,Jc,249,235,301,290
IMG_20200218_140337.jpg,800,600,Jc,354,121,406,174
IMG_20200218_140337.jpg,800,600,Jc,509,264,560,316
IMG_20200218_140337.jpg,800,600,Jc,406,378,459,434
IMG_20200218_140337.jpg,800,600,2h,582,124,631,174
IMG_20200218_140337.jpg,800,600,2h,694,226,743,278
IMG_20200218_140337.jpg,800,600,2h,553,380,599,436
IMG_20200218_140337.jpg,800,600,2c,68,321,125,371
IMG_20200218_140337.jpg,800,600,2c,171,435,227,490
IMG_20200218_140337.jpg,800,600,5h,342,460,376,524
IMG_20200218_140337.jpg,800,600,5h,489,526,524,591
IMG_20200218_140337.jpg,800,600,6s,143,558,215,584
IMG_20200218_140341.jpg,800,600,Ac,115,35,185,63
IMG_20200218_140341.jpg,800,600,Ac,331,18,398,46
IMG_20200218_140341.jpg,800,600,9h,141,177,208,208
IMG_20200218_140341.jpg,800,600,9h,143,343,212,371
IMG_20200218_140341.jpg,800,600,7s,254,210,323,242
IMG_20200218_140341.jpg,800,600,7s,290,57,362,92
IMG_20200218_140341.jpg,800,600,7s,505,106,571,140
IMG_20200218_140341.jpg,800,600,7s,467,259,538,295
IMG_20200218_140341.jpg,800,600,2s,455,308,527,343
IMG_20200218_140341.jpg,800,600,2s,433,471,504,503
IMG_20200218_140341.jpg,800,600,2s,652,495,716,526
IMG_20200218_140341.jpg,800,600,2s,666,334,738,367
IMG_20200218_140341.jpg,800,600,8s,670,294,741,330
IMG_20200218_140341.jpg,800,600,8s,726,138,790,177
IMG_20200218_140341.jpg,800,600,5d,723,76,788,118
IMG_20200218_140345.jpg,800,600,Ac,475,27,547,58
IMG_20200218_140345.jpg,800,600,Ac,697,50,765,79
IMG_20200218_140345.jpg,800,600,Ac,691,210,764,243
IMG_20200218_140345.jpg,800,600,Ac,454,194,538,223
IMG_20200218_140345.jpg,800,600,7s,645,245,723,293
IMG_20200218_140345.jpg,800,600,7s,576,406,653,453
IMG_20200218_140345.jpg,800,600,9h,459,356,531,391
IMG_20200218_140345.jpg,800,600,9h,218,321,301,353
IMG_20200218_140345.jpg,800,600,9h,198,498,271,531
IMG_20200218_140345.jpg,800,600,9h,438,535,510,568
IMG_20200218_140352.jpg,800,600,Ts,82,37,151,96
IMG_20200218_140352.jpg,800,600,3h,602,72,675,125
IMG_20200218_140352.jpg,800,600,7c,504,103,573,158
IMG_20200218_140352.jpg,800,600,7c,715,246,784,306
IMG_20200218_140352.jpg,800,600,7c,609,399,682,459
IMG_20200218_140352.jpg,800,600,7c,400,254,467,315
IMG_20200218_140352.jpg,800,600,6h,297,164,370,195
IMG_20200218_140352.jpg,800,600,6h,41,203,117,235
IMG_20200218_140352.jpg,800,600,6h,71,389,149,421
IMG_20200218_140352.jpg,800,600,6h,328,343,400,374
IMG_20200218_140352.jpg,800,600,Ac,334,494,410,529
IMG_20200218_140352.jpg,800,600,Ac,576,524,652,558
IMG_20200218_140357.jpg,800,600,Ah,234,125,293,168
IMG_20200218_140357.jpg,800,600,Ah,425,2,485,43
IMG_20200218_140357.jpg,800,600,3h,511,161,578,201
IMG_20200218_140357.jpg,800,600,3h,733,250,797,294
IMG_20200218_140357.jpg,800,600,3h,443,308,514,354
IMG_20200218_140357.jpg,800,600,3h,663,409,736,453
IMG_20200218_140357.jpg,800,600,6h,391,514,461,548
IMG_20200218_140357.jpg,800,600,7c,575,448,649,493
IMG_20200218_140401.jpg,800,600,Kh,390,88,438,153
IMG_20200218_140401.jpg,800,600,Kh,544,3,596,69
IMG_20200218_140401.jpg,800,600,Kh,660,218,707,289
IMG_20200218_140401.jpg,800,600,Ah,345,156,406,207
IMG_20200218_140401.jpg,800,600,Ah,455,290,511,340
IMG_20200218_140401.jpg,800,600,Ah,167,306,223,355
IMG_20200218_140401.jpg,800,600,Ah,272,438,328,484
IMG_20200218_140401.jpg,800,600,3h,568,455,643,495
IMG_20200218_140405.jpg,800,600,3s,143,42,226,86
IMG_20200218_140405.jpg,800,600,3s,93,217,173,261
IMG_20200218_140405.jpg,800,600,3s,382,121,462,166
IMG_20200218_140405.jpg,800,600,3s,330,291,409,334
IMG_20200218_140405.jpg,800,600,Kc,488,115,523,191
IMG_20200218_140405.jpg,800,600,Kc,668,113,698,190
IMG_20200218_140405.jpg,800,600,Kc,678,356,709,432
IMG_20200218_140405.jpg,800,600,Kc,496,359,530,437
IMG_20200218_140405.jpg,800,600,7s,18,378,93,435
IMG_20200218_140405.jpg,800,600,8s,241,501,311,559
IMG_20200218_140405.jpg,800,600,6d,446,524,498,593
IMG_20200218_140405.jpg,800,600,6d,587,413,639,477
IMG_20200218_140413.jpg,800,600,6s,251,19,305,76
IMG_20200218_140413.jpg,800,600,7d,94,121,139,187
IMG_20200218_140413.jpg,800,600,7d,208,320,255,387
IMG_20200218_140413.jpg,800,600,7d,55,406,102,475
IMG_20200218_140413.jpg,800,600,4h,275,139,312,203
IMG_20200218_140413.jpg,800,600,4h,438,194,470,260
IMG_20200218_140413.jpg,800,600,Ad,623,45,662,115
IMG_20200218_140413.jpg,800,600,Ad,694,261,729,335
IMG_20200218_140413.jpg,800,600,8h,483,371,546,418
IMG_20200218_140413.jpg,800,600,8h,393,519,452,567
IMG_20200218_140413.jpg,800,600,8h,687,501,751,549
IMG_20200218_140423.jpg,800,600,8s,188,85,265,118
IMG_20200218_140423.jpg,800,600,8s,416,118,497,151
IMG_20200218_140423.jpg,800,600,7s,661,116,744,147
IMG_20200218_140423.jpg,800,600,6d,31,97,100,138
IMG_20200218_140423.jpg,800,600,6d,249,184,318,227
IMG_20200218_140423.jpg,800,600,6d,186,342,258,386
IMG_20200218_140423.jpg,800,600,5d,435,189,508,226
IMG_20200218_140423.jpg,800,600,3s,445,335,520,376
IMG_20200218_140423.jpg,800,600,3s,675,282,753,325
IMG_20200218_140423.jpg,800,600,3s,711,451,791,489
IMG_20200218_140423.jpg,800,600,3s,483,502,555,539
IMG_20200218_140423.jpg,800,600,Kc,298,318,349,387
IMG_20200218_140423.jpg,800,600,Kc,155,404,205,474
IMG_20200218_140423.jpg,800,600,Kc,417,516,470,584
IMG_20200218_140423.jpg,800,600,Kd,5,553,70,599
IMG_20200218_140430.jpg,800,600,As,230,85,308,138
IMG_20200218_140430.jpg,800,600,7c,478,134,536,213
IMG_20200218_140430.jpg,800,600,7c,654,229,711,309
IMG_20200218_140430.jpg,800,600,7c,518,468,573,545
IMG_20200218_140430.jpg,800,600,7c,345,372,401,449
IMG_20200218_140430.jpg,800,600,3h,125,184,173,264
IMG_20200218_140430.jpg,800,600,3h,306,271,354,344
IMG_20200218_140430.jpg,800,600,3h,12,437,65,510
IMG_20200218_140430.jpg,800,600,3h,191,515,239,587
IMG_20200218_140430.jpg,800,600,Ac,775,505,800,591
IMG_20200218_203235.jpg,800,600,7h,120,140,232,188
IMG_20200218_203235.jpg,800,600,7h,490,63,622,117
IMG_20200218_203235.jpg,800,600,7h,541,354,676,411
IMG_20200218_203235.jpg,800,600,7h,152,412,271,464
IMG_20200218_203240.jpg,800,600,As,169,69,301,131
IMG_20200218_203240.jpg,800,600,As,564,154,696,213
IMG_20200218_203240.jpg,800,600,As,495,451,627,515
IMG_20200218_203240.jpg,800,600,As,111,355,241,414
IMG_20200218_203244.jpg,800,600,5c,283,31,401,107
IMG_20200218_203244.jpg,800,600,5c,639,203,756,278
IMG_20200218_203244.jpg,800,600,5c,509,459,630,542
IMG_20200218_203244.jpg,800,600,5c,161,291,276,363
IMG_20200218_203247.jpg,800,600,3s,93,94,251,149
IMG_20200218_203247.jpg,800,600,3s,555,88,703,147
IMG_20200218_203247.jpg,800,600,3s,562,431,717,489
IMG_20200218_203247.jpg,800,600,3s,100,437,246,488
IMG_20200218_203251.jpg,800,600,Kh,81,185,200,259
IMG_20200218_203251.jpg,800,600,Kh,472,15,593,90
IMG_20200218_203251.jpg,800,600,Kh,591,303,721,378
IMG_20200218_203251.jpg,800,600,Kh,190,471,307,543
IMG_20200218_203354.jpg,800,600,Td,89,182,212,232
IMG_20200218_203354.jpg,800,600,Td,468,180,581,224
IMG_20200218_203354.jpg,800,600,Td,476,449,589,492
IMG_20200218_203354.jpg,800,600,Td,98,464,220,509
IMG_20200218_203357.jpg,800,600,9c,75,165,204,221
IMG_20200218_203357.jpg,800,600,9c,475,147,599,198
IMG_20200218_203357.jpg,800,600,9c,488,434,618,480
IMG_20200218_203357.jpg,800,600,9c,101,462,228,513
IMG_20200218_203359.jpg,800,600,8s,121,92,244,156
IMG_20200218_203359.jpg,800,600,8s,488,197,599,253
IMG_20200218_203359.jpg,800,600,8s,418,457,530,516
IMG_20200218_203359.jpg,800,600,8s,52,369,175,427
IMG_20200218_203403.jpg,800,600,4h,122,128,261,185
IMG_20200218_203403.jpg,800,600,4h,552,168,679,217
IMG_20200218_203403.jpg,800,600,4h,531,471,661,526
IMG_20200218_203403.jpg,800,600,4h,107,446,236,497
IMG_20200218_203406.jpg,800,600,Jd,102,125,249,187
IMG_20200218_203406.jpg,800,600,Jd,541,171,681,223
IMG_20200218_203406.jpg,800,600,Jd,523,482,662,538
IMG_20200218_203406.jpg,800,600,Jd,89,458,234,513
IMG_20200218_203409.jpg,800,600,5d,65,177,210,239
IMG_20200218_203409.jpg,800,600,5d,493,69,629,135
IMG_20200218_203409.jpg,800,600,5d,571,374,701,437
IMG_20200218_203409.jpg,800,600,5d,154,486,286,553
IMG_20200218_203414.jpg,800,600,8h,52,145,196,206
IMG_20200218_203414.jpg,800,600,8h,504,88,637,148
IMG_20200218_203414.jpg,800,600,8h,551,408,686,464
IMG_20200218_203414.jpg,800,600,8h,102,478,242,533
IMG_20200218_203445.jpg,800,600,Ts,181,132,320,182
IMG_20200218_203445.jpg,800,600,Ts,581,108,720,157
IMG_20200218_203445.jpg,800,600,Ts,593,408,743,464
IMG_20200218_203445.jpg,800,600,Ts,200,418,329,471
IMG_20200218_203448.jpg,800,600,2c,181,216,279,282
IMG_20200218_203448.jpg,800,600,2c,472,69,570,135
IMG_20200218_203448.jpg,800,600,2c,583,286,689,351
IMG_20200218_203448.jpg,800,600,2c,288,434,381,497
IMG_20200218_203450.jpg,800,600,2h,198,166,303,216
IMG_20200218_203450.jpg,800,600,2h,544,93,651,142
IMG_20200218_203450.jpg,800,600,2h,600,352,712,410
IMG_20200218_203450.jpg,800,600,2h,243,424,347,468
IMG_20200218_203453.jpg,800,600,6h,230,98,352,145
IMG_20200218_203453.jpg,800,600,6h,617,110,743,158
IMG_20200218_203453.jpg,800,600,6h,219,382,339,425
IMG_20200218_203453.jpg,800,600,6h,610,397,739,448
IMG_20200218_203456.jpg,800,600,6d,201,40,329,99
IMG_20200218_203456.jpg,800,600,6d,611,138,736,197
IMG_20200218_203456.jpg,800,600,6d,542,439,668,502
IMG_20200218_203456.jpg,800,600,6d,133,340,264,400
IMG_20200218_203459.jpg,800,600,Tc,140,87,286,143
IMG_20200218_203459.jpg,800,600,Tc,586,98,726,156
IMG_20200218_203459.jpg,800,600,Tc,573,424,714,482
IMG_20200218_203459.jpg,800,600,Tc,133,413,270,468
IMG_20200218_203503.jpg,800,600,9c,333,115,397,172
IMG_20200218_203503.jpg,800,600,9c,533,273,600,333
IMG_20200218_203503.jpg,800,600,9c,416,422,483,482
IMG_20200218_203503.jpg,800,600,9c,214,262,283,321
IMG_20200218_203507.jpg,800,600,9c,201,169,320,217
IMG_20200218_203507.jpg,800,600,9c,545,199,650,246
IMG_20200218_203507.jpg,800,600,9c,524,448,636,492
IMG_20200218_203507.jpg,800,600,9c,189,423,301,471
IMG_20200218_203508.jpg,800,600,4d,60,153,186,202
IMG_20200218_203508.jpg,800,600,4d,451,150,567,200
IMG_20200218_203508.jpg,800,600,4d,452,432,573,480
IMG_20200218_203508.jpg,800,600,4d,70,440,194,483
IMG_20200218_203511.jpg,800,600,3c,118,150,247,201
IMG_20200218_203511.jpg,800,600,3c,510,180,624,230
IMG_20200218_203511.jpg,800,600,3c,492,450,609,505
IMG_20200218_203511.jpg,800,600,3c,105,435,233,484
IMG_20200218_203513.jpg,800,600,Td,146,136,264,179
IMG_20200218_203513.jpg,800,600,Td,514,137,628,181
IMG_20200218_203513.jpg,800,600,Td,517,401,634,447
IMG_20200218_203513.jpg,800,600,Td,144,411,264,458
IMG_20200218_203520.jpg,800,600,Td,260,93,355,148
IMG_20200218_203520.jpg,800,600,Td,541,208,626,261
IMG_20200218_203520.jpg,800,600,Td,463,408,552,461
IMG_20200218_203520.jpg,800,600,Td,182,296,273,348
IMG_20200218_203524.jpg,800,600,5d,170,84,297,128
IMG_20200218_203524.jpg,800,600,5d,551,89,669,132
IMG_20200218_203524.jpg,800,600,5d,554,359,676,402
IMG_20200218_203524.jpg,800,600,5d,177,362,303,405
IMG_20200218_203527.jpg,800,600,5d,180,172,290,226
IMG_20200218_203527.jpg,800,600,5d,495,98,594,153
IMG_20200218_203527.jpg,800,600,5d,550,326,649,374
IMG_20200218_203527.jpg,800,600,5d,246,407,342,453
IMG_20200218_203531.jpg,800,600,8s,149,139,281,189
IMG_20200218_203531.jpg,800,600,8s,550,137,673,182
IMG_20200218_203531.jpg,800,600,8s,566,429,690,476
IMG_20200218_203531.jpg,800,600,8s,157,443,299,493
IMG_20200218_203532.jpg,800,600,9d,193,148,304,190
IMG_20200218_203532.jpg,800,600,9d,551,131,660,172
IMG_20200218_203532.jpg,800,600,9d,559,397,680,437
IMG_20200218_203532.jpg,800,600,9d,207,410,318,451
IMG_20200218_203534.jpg,800,600,Qs,210,161,326,205
IMG_20200218_203534.jpg,800,600,Qs,568,142,680,187
IMG_20200218_203534.jpg,800,600,Qs,586,408,699,448
IMG_20200218_203534.jpg,800,600,Qs,230,424,340,463
IMG_20200218_203535.jpg,800,600,8s,299,103,402,148
IMG_20200218_203535.jpg,800,600,8s,622,158,722,202
IMG_20200218_203535.jpg,800,600,8s,591,395,693,444
IMG_20200218_203535.jpg,800,600,8s,259,343,363,388
IMG_20200218_203536.jpg,800,600,Qd,220,175,329,222
IMG_20200218_203536.jpg,800,600,Qd,576,142,689,188
IMG_20200218_203536.jpg,800,600,Qd,607,412,725,453
IMG_20200218_203536.jpg,800,600,Qd,240,441,354,487
IMG_20200218_203537.jpg,800,600,Jd,150,224,255,274
IMG_20200218_203537.jpg,800,600,Jd,485,121,584,171
IMG_20200218_203537.jpg,800,600,Jd,570,361,672,410
IMG_20200218_203537.jpg,800,600,Jd,233,469,343,519
IMG_20200218_203538.jpg,800,600,9s,209,153,322,198
IMG_20200218_203538.jpg,800,600,9s,546,80,667,131
IMG_20200218_203538.jpg,800,600,9s,599,333,721,387
IMG_20200218_203538.jpg,800,600,9s,251,398,365,450
IMG_20200218_203540.jpg,800,600,Jd,129,114,268,166
IMG_20200218_203540.jpg,800,600,Jd,545,141,665,191
IMG_20200218_203540.jpg,800,600,Jd,537,434,668,485
IMG_20200218_203540.jpg,800,600,Jd,112,425,251,476
IMG_20200218_2035400.jpg,800,600,8c,220,166,317,207
IMG_20200218_2035400.jpg,800,600,8c,537,111,641,157
IMG_20200218_2035400.jpg,800,600,8c,586,353,693,398
IMG_20200218_2035400.jpg,800,600,8c,254,401,352,449
IMG_20200218_203543.jpg,800,600,5s,201,103,333,157
IMG_20200218_203543.jpg,800,600,5s,588,135,731,190
IMG_20200218_203543.jpg,800,600,5s,571,427,715,486
IMG_20200218_203543.jpg,800,600,5s,176,398,307,449
IMG_20200218_203545.jpg,800,600,Qh,63,89,199,142
IMG_20200218_203545.jpg,800,600,Qh,509,109,634,159
IMG_20200218_203545.jpg,800,600,Qh,505,418,636,469
IMG_20200218_203545.jpg,800,600,Qh,58,415,196,471
IMG_20200218_2035450.jpg,800,600,Qc,172,111,301,166
IMG_20200218_2035450.jpg,800,600,Qc,573,140,702,190
IMG_20200218_2035450.jpg,800,600,Qc,559,440,690,493
IMG_20200218_2035450.jpg,800,600,Qc,151,411,279,459
IMG_20200218_203547.jpg,800,600,6s,192,106,320,153
IMG_20200218_203547.jpg,800,600,6s,606,135,738,184
IMG_20200218_203547.jpg,800,600,6s,573,445,718,496
IMG_20200218_203547.jpg,800,600,6s,170,406,299,457
IMG_20200218_203548.jpg,800,600,Qh,152,211,239,265
IMG_20200218_203548.jpg,800,600,Qh,461,116,553,170
IMG_20200218_203548.jpg,800,600,Qh,526,348,620,395
IMG_20200218_203548.jpg,800,600,Qh,221,440,312,489
IMG_20200218_203552.jpg,800,600,4h,152,135,267,180
IMG_20200218_203552.jpg,800,600,4h,521,148,639,194
IMG_20200218_203552.jpg,800,600,4h,504,423,632,471
IMG_20200218_203552.jpg,800,600,4h,136,406,259,450
IMG_20200218_203556.jpg,800,600,4h,257,14,337,91
IMG_20200218_203556.jpg,800,600,4h,511,236,590,308
IMG_20200218_203556.jpg,800,600,4h,93,199,175,274
IMG_20200218_203556.jpg,800,600,4h,346,424,431,509
IMG_20200218_203601.jpg,800,600,5c,228,18,339,103
IMG_20200218_203601.jpg,800,600,5c,556,237,668,324
IMG_20200218_203601.jpg,800,600,5c,393,476,505,563
IMG_20200218_203601.jpg,800,600,5c,76,258,182,342
IMG_20200218_203602.jpg,800,600,Ac,128,155,260,203
IMG_20200218_203602.jpg,800,600,Ac,500,151,613,200
IMG_20200218_203602.jpg,800,600,Ac,502,411,614,458
IMG_20200218_203602.jpg,800,600,Ac,145,422,259,471
IMG_20200218_203604.jpg,800,600,5c,169,74,297,130
IMG_20200218_203604.jpg,800,600,5c,571,143,699,196
IMG_20200218_203604.jpg,800,600,5c,517,437,643,498
IMG_20200218_203604.jpg,800,600,5c,119,362,243,418
IMG_20200218_2036040.jpg,800,600,Kc,48,163,173,211
IMG_20200218_2036040.jpg,800,600,Kc,441,131,559,184
IMG_20200218_2036040.jpg,800,600,Kc,463,413,581,459
IMG_20200218_2036040.jpg,800,600,Kc,76,445,199,497
IMG_20200218_203606.jpg,800,600,4s,69,122,204,166
IMG_20200218_203606.jpg,800,600,4s,480,137,604,181
IMG_20200218_203606.jpg,800,600,4s,70,425,201,468
IMG_20200218_203606.jpg,800,600,4s,474,434,599,478
IMG_20200218_203608.jpg,800,600,As,530,124,666,169
IMG_20200218_203608.jpg,800,600,As,128,124,262,169
IMG_20200218_203608.jpg,800,600,As,132,426,262,472
IMG_20200218_203608.jpg,800,600,As,544,424,672,470
IMG_20200218_2036080.jpg,800,600,3d,105,117,244,169
IMG_20200218_2036080.jpg,800,600,3d,523,115,651,167
IMG_20200218_2036080.jpg,800,600,3d,524,408,657,461
IMG_20200218_2036080.jpg,800,600,3d,117,421,249,469
IMG_20200218_203611.jpg,800,600,As,356,68,440,139
IMG_20200218_203611.jpg,800,600,As,210,251,298,321
IMG_20200218_203611.jpg,800,600,As,604,259,687,329
IMG_20200218_203611.jpg,800,600,As,463,446,548,518
IMG_20200218_203613.jpg,800,600,5h,452,132,577,176
IMG_20200218_203613.jpg,800,600,5h,53,129,175,171
IMG_20200218_203613.jpg,800,600,5h,65,419,183,458
IMG_20200218_203613.jpg,800,600,5h,453,418,571,456
IMG_20200218_203614.jpg,800,600,Kh,296,116,410,187
IMG_20200218_203614.jpg,800,600,Kh,193,377,303,448
IMG_20200218_203614.jpg,800,600,Kh,669,271,782,345
IMG_20200218_203614.jpg,800,600,Kh,556,534,671,600
IMG_20200218_203614.jpg,800,600,Th,115,1,225,71
IMG_20200218_203615.jpg,800,600,3h,462,86,579,152
IMG_20200218_203615.jpg,800,600,3h,80,195,195,263
IMG_20200218_203615.jpg,800,600,3h,535,371,650,427
IMG_20200218_203615.jpg,800,600,3h,165,470,273,527
IMG_20200218_203616.jpg,800,600,Kh,77,79,225,142
IMG_20200218_203616.jpg,800,600,Kh,564,127,702,184
IMG_20200218_203616.jpg,800,600,Kh,54,437,196,495
IMG_20200218_203616.jpg,800,600,Kh,541,474,680,532
IMG_20200218_203617.jpg,800,600,Jc,134,140,253,187
IMG_20200218_203617.jpg,800,600,Jc,498,171,605,216
IMG_20200218_203617.jpg,800,600,Jc,123,407,239,450
IMG_20200218_203617.jpg,800,600,Jc,482,424,587,471
